Source_System,Source_Record_ID,Full_Name,Date_of_Birth,Phone,Email,Address,City,Name_Norm,Phone_Norm,Email_Norm,Address_Norm,Birth_Year,Exact_Candidates,Exact_Match_Count,Match_Customer_ID,Match_Score,Match_Decision
Mobile Banking,MO_0001786,Budi Siregar,2001-05-10,628719876990,customer000001@example.com,Jl. Gatot Subroto No. 132,Tangerang,BUDI SIREGAR,08719876990,customer000001@example.com,JL GATOT SUBROTO NO 132,2001,[np.int64(0)],1,C000001,0.9880952380952381,Auto Match
Mobile Banking,MO_0001787,MAYA WIJAYA,2008-01-16,8684641265,customer000413@example.com,Jalan Ahmad Yani No. 198,Tangerang,MAYA WIJAYA,8684641265,customer000413@example.com,JL AHMAD YANI NO 198,2008,[np.int64(412)],1,C000413,1.0,Auto Match
Mobile Banking,MO_0001788,Citra Lestari,2006-08-27,836958137,customer000121@example.com,JL. MERDEKA NO. 86,Makassar,CITRA LESTARI,836958137,customer000121@example.com,JL MERDEKA NO 86,2006,[np.int64(120)],1,C000121,0.986842105263158,Auto Match
Mobile Banking,MO_0001789,Fajar Nugroho,2011-03-24,8754540513,customer001210@examplecom,Jl. Gatot Subroto No. 51,Depok,FAJAR NUGROHO,8754540513,customer001210@examplecom,JL GATOT SUBROTO NO 51,2011,[np.int64(1209)],1,C001210,0.9941176470588236,Auto Match
Mobile Banking,MO_0001790,Andi Kurniawan,1996-12-21,8922850748,customer000394@example.com,Jl. Gatot Subroto No. 51,Depok,ANDI KURNIAWAN,8922850748,customer000394@example.com,JL GATOT SUBROTO NO 51,1996,[np.int64(393)],1,C000394,1.0,Auto Match
Mobile Banking,MO_0001791,Tono Pratama,2001-12-27,875779168,customer001267@example.com,Jalan Gatot Subroto No. 120,Semarang,TONO PRATAMA,875779168,customer001267@example.com,JL GATOT SUBROTO NO 120,2001,[np.int64(1266)],1,C001267,0.986842105263158,Auto Match
Mobile Banking,MO_0001792,FajarSiregar,1998-09-11,8587564713,customer000713@example.com,JL. GATOT SUBROTO NO. 43,Makassar,FAJARSIREGAR,8587564713,customer000713@example.com,JL GATOT SUBROTO NO 43,1998,[np.int64(712)],1,C000713,0.9900000000000001,Auto Match
Mobile Banking,MO_0001793,BUDI NUGROHO,2001-07-16,628683167037,customer001159@example.com,Jl. Ahmad Yani No. 196,Jakarta,BUDI NUGROHO,08683167037,customer001159@example.com,JL AHMAD YANI NO 196,2001,[np.int64(1158)],1,C001159,0.9880952380952381,Auto Match
Mobile Banking,MO_0001794,Lina Lestari,2008-10-28,8231435222,customer000814@examplecom,Jl. Ahmad Yani No. 7,Makassar,LINA LESTARI,8231435222,customer000814@examplecom,JL AHMAD YANI NO 7,2008,[np.int64(813)],1,C000814,0.9941176470588236,Auto Match
Mobile Banking,MO_0001795,Citra Ramadhan,2012-03-25,8226161767,customer000948@example.com,JL. GATOT SUBROTO NO. 50,Tangerang,CITRA RAMADHAN,8226161767,customer000948@example.com,JL GATOT SUBROTO NO 50,2012,[np.int64(947)],1,C000948,1.0,Auto Match
Mobile Banking,MO_0001796,Fajar Saputra,2009-02-19,838725657,customer001000@example.com,JL. SUDIRMAN NO. 154,Bandung,FAJAR SAPUTRA,838725657,customer001000@example.com,JL SUDIRMAN NO 154,2009,[np.int64(999)],1,C001000,0.986842105263158,Auto Match
Mobile Banking,MO_0001797,Tono Permata,1992-12-27,889273197,customer000289@example.com,Jalan Ahmad Yani No. 163,Bekasi,TONO PERMATA,889273197,customer000289@example.com,JL AHMAD YANI NO 163,1992,[np.int64(288)],1,C000289,0.986842105263158,Auto Match
Mobile Banking,MO_0001798,CITRA PERMATA,2009-02-07,62856507121,customer000353@example.com,Jl. Ahmad Yani No. 10,Depok,CITRA PERMATA,0856507121,customer000353@example.com,JL AHMAD YANI NO 10,2009,[np.int64(352)],1,C000353,0.9750000000000001,Auto Match
Mobile Banking,MO_0001799,K4R1N S4PUTR4,2003-04-09,8837575173,customer000464@example.com,Jl. Diponegoro No. 92,Tangerang,K4R1N S4PUTR4,8837575173,customer000464@example.com,JL DIPONEGORO NO 92,2003,[np.int64(463)],1,C000464,0.9230769230769232,Auto Match
Mobile Banking,MO_0001800,S4R1 S1REG4R,1998-03-18,62821171967,customer001351@examplecom,Jalan Gatot Subroto No. 36,Bogor,S4R1 S1REG4R,0821171967,customer001351@examplecom,JL GATOT SUBROTO NO 36,1998,[],0,C001351,0.8857843137254902,Auto Match
Mobile Banking,MO_0001801,Nanda Siregar,2000-11-18,8968809409,customer001143@example.com,Jl. Merdeka No. 145,Bekasi,NANDA SIREGAR,8968809409,customer001143@example.com,JL MERDEKA NO 145,2000,[np.int64(1142)],1,C001143,1.0,Auto Match
Mobile Banking,MO_0001802,MAYA RAMADHAN,1990-03-24,8231792556,customer000858@example.com,Jl. Sudirman No. 14,Semarang,MAYA RAMADHAN,8231792556,customer000858@example.com,JL SUDIRMAN NO 14,1990,[np.int64(857)],1,C000858,1.0,Auto Match
Mobile Banking,MO_0001803,KARIN SAPUTRA,2005-06-05,628782472221,customer000225@example.com,JL. SUDIRMAN NO. 60,Bandung,KARIN SAPUTRA,08782472221,customer000225@example.com,JL SUDIRMAN NO 60,2005,[np.int64(224)],1,C000225,0.9880952380952381,Auto Match
Mobile Banking,MO_0001804,Citra Nugroho,1998-08-05,868445335,customer000839@example.com,Jl. Diponegoro No. 111,Bekasi,CITRA NUGROHO,868445335,customer000839@example.com,JL DIPONEGORO NO 111,1998,[np.int64(838)],1,C000839,0.986842105263158,Auto Match
Mobile Banking,MO_0001805,TonoSaputra,1991-08-16,8260190422,customer000658@example.com,Jl. Gatot Subroto No. 77,Makassar,TONOSAPUTRA,8260190422,customer000658@example.com,JL GATOT SUBROTO NO 77,1991,[np.int64(657)],1,C000658,0.9891304347826088,Auto Match
Mobile Banking,MO_0001806,SARI HIDAYAT,2000-08-28,628363220933,customer001424@example.com,JL. MERDEKA NO. 60,Bogor,SARI HIDAYAT,08363220933,customer001424@example.com,JL MERDEKA NO 60,2000,[np.int64(1423)],1,C001424,0.9880952380952381,Auto Match
Mobile Banking,MO_0001807,Lina Hidayat,1996-08-03,861436422,customer001630@example.com,Jl. Sudirman No. 100,Semarang,LINA HIDAYAT,861436422,customer001630@example.com,JL SUDIRMAN NO 100,1996,[np.int64(1629)],1,C001630,0.986842105263158,Auto Match
Mobile Banking,MO_0001808,LINA NUGROHO,2002-11-01,8551088219,customer001504@examplecom,Jl. Gatot Subroto No. 36,Jakarta,LINA NUGROHO,8551088219,customer001504@examplecom,JL GATOT SUBROTO NO 36,2002,[np.int64(1503)],1,C001504,0.9941176470588236,Auto Match
Mobile Banking,MO_0001809,Vina Siregar,2012-04-29,8127714751,customer001257@example.com,Jl. Merdeka No. 74,Surabaya,VINA SIREGAR,8127714751,customer001257@example.com,JL MERDEKA NO 74,2012,[np.int64(1256)],1,C001257,1.0,Auto Match
Mobile Banking,MO_0001810,RINA SAPUTRA,1992-05-31,8662467732,customer000802@example.com,Jl. Ahmad Yani No. 132,Bogor,RINA SAPUTRA,8662467732,customer000802@example.com,JL AHMAD YANI NO 132,1992,[np.int64(801)],1,C000802,1.0,Auto Match
Mobile Banking,MO_0001811,MAYA SAPUTRA,2002-06-22,8929989299,customer001008@example.com,JL. SUDIRMAN NO. 142,Depok,MAYA SAPUTRA,8929989299,customer001008@example.com,JL SUDIRMAN NO 142,2002,[np.int64(1007)],1,C001008,1.0,Auto Match
Mobile Banking,MO_0001812,Vina Setiawan,1992-08-25,8108659912,customer000174@example.com,Jl. Gatot Subroto No. 150,Bogor,VINA SETIAWAN,8108659912,customer000174@example.com,JL GATOT SUBROTO NO 150,1992,[np.int64(173)],1,C000174,1.0,Auto Match
Mobile Banking,MO_0001813,Nanda Ramadhan,2004-01-13,62873401245,customer001795@example.com,Jl. Gatot Subroto No. 169,Tangerang,NANDA RAMADHAN,0873401245,customer001795@example.com,JL GATOT SUBROTO NO 169,2004,[np.int64(1794)],1,C001795,0.9750000000000001,Auto Match
Mobile Banking,MO_0001814,VinaKurniawan,2008-09-09,8154746880,customer001681@examplecom,Jalan Merdeka No. 128,Depok,VINAKURNIAWAN,8154746880,customer001681@examplecom,JL MERDEKA NO 128,2008,[np.int64(1680)],1,C001681,0.9848583877995642,Auto Match
Mobile Banking,MO_0001815,HANA SAPUTRA,2005-09-13,8388525655,customer001530@example.com,Jl. Merdeka No. 191,Medan,HANA SAPUTRA,8388525655,customer001530@example.com,JL MERDEKA NO 191,2005,[np.int64(1529)],1,C001530,1.0,Auto Match
Mobile Banking,MO_0001816,Citra Siregar,2003-06-15,871297669,customer000432@examplecom,JALAN AHMAD YANI NO. 48,Bandung,CITRA SIREGAR,871297669,customer000432@examplecom,JL AHMAD YANI NO 48,2003,[np.int64(431)],1,C000432,0.9809597523219814,Auto Match
Mobile Banking,MO_0001817,FajarPratama,1989-08-07,889664658,customer001542@examplecom,Jalan Merdeka No. 159,Bogor,FAJARPRATAMA,889664658,customer001542@examplecom,JL MERDEKA NO 159,1989,[],0,C001542,0.9709597523219814,Auto Match
Mobile Banking,MO_0001818,JokoWijaya,1996-07-30,8184357558,customer000417@example.com,Jl. Diponegoro No. 186,Bekasi,JOKOWIJAYA,8184357558,customer000417@example.com,JL DIPONEGORO NO 186,1996,[np.int64(416)],1,C000417,0.9880952380952382,Auto Match
Mobile Banking,MO_0001819,Nanda Siregar,1995-08-05,628877362301,customer001106@examplecom,Jl. Gatot Subroto No. 26,Semarang,NANDA SIREGAR,08877362301,customer001106@examplecom,JL GATOT SUBROTO NO 26,1995,[np.int64(1105)],1,C001106,0.9822128851540616,Auto Match
Mobile Banking,MO_0001820,DEWI HIDAYAT,2013-11-29,8770939738,customer000481@example.com,Jalan Sudirman No. 116,Medan,DEWI HIDAYAT,8770939738,customer000481@example.com,JL SUDIRMAN NO 116,2013,[np.int64(480)],1,C000481,1.0,Auto Match
Mobile Banking,MO_0001821,MayaSiregar,2005-07-30,8782774570,customer000238@example.com,JL. SUDIRMAN NO. 162,Depok,MAYASIREGAR,8782774570,customer000238@example.com,JL SUDIRMAN NO 162,2005,[np.int64(237)],1,C000238,0.9891304347826088,Auto Match
Mobile Banking,MO_0001822,Gita Setiawan,2008-06-26,8316426198,customer001607@example.com,Jl. Ahmad Yani No. 132,Depok,GITA SETIAWAN,8316426198,customer001607@example.com,JL AHMAD YANI NO 132,2008,[np.int64(1606)],1,C001607,1.0,Auto Match
Mobile Banking,MO_0001823,IwanHidayat,2011-09-28,8817701948,customer001037@example.com,Jl. Merdeka No. 45,Makassar,IWANHIDAYAT,8817701948,customer001037@example.com,JL MERDEKA NO 45,2011,[np.int64(1036)],1,C001037,0.9891304347826088,Auto Match
Mobile Banking,MO_0001824,Rina Kurniawan,2007-04-26,62813346335,customer000800@example.com,JL. DIPONEGORO NO. 118,Jakarta,RINA KURNIAWAN,0813346335,customer000800@example.com,JL DIPONEGORO NO 118,2007,[np.int64(799)],1,C000800,0.9750000000000001,Auto Match
Mobile Banking,MO_0001825,LINANUGROHO,2003-09-09,821536386,customer000458@example.com,Jl. Sudirman No. 161,Semarang,LINANUGROHO,821536386,customer000458@example.com,JL SUDIRMAN NO 161,2003,[np.int64(457)],1,C000458,0.9759725400457667,Auto Match
Mobile Banking,MO_0001826,Fajar Nugroho,2009-09-18,628535121785,customer000959@example.com,Jl. Merdeka No. 70,Bekasi,FAJAR NUGROHO,08535121785,customer000959@example.com,JL MERDEKA NO 70,2009,[np.int64(958)],1,C000959,0.9880952380952381,Auto Match
Mobile Banking,MO_0001827,BudiRamadhan,2001-07-07,8313136131,customer001578@example.com,Jl. Diponegoro No. 66,Semarang,BUDIRAMADHAN,8313136131,customer001578@example.com,JL DIPONEGORO NO 66,2001,[np.int64(1577)],1,C001578,0.9900000000000001,Auto Match
Mobile Banking,MO_0001828,Citra Siregar,1991-05-14,8462485207,customer001539@example.com,JL. GATOT SUBROTO NO. 8,Medan,CITRA SIREGAR,8462485207,customer001539@example.com,JL GATOT SUBROTO NO 8,1991,[np.int64(1538)],1,C001539,1.0,Auto Match
Mobile Banking,MO_0001829,SariWijaya,2011-09-27,829511473,customer000290@example.com,Jl. Gatot Subroto No. 176,Bogor,SARIWIJAYA,829511473,customer000290@example.com,JL GATOT SUBROTO NO 176,2011,[np.int64(289)],1,C000290,0.974937343358396,Auto Match
Mobile Banking,MO_0001830,JOKOPERMATA,1991-11-29,8650792447,customer000470@example.com,Jalan Merdeka No. 120,Medan,JOKOPERMATA,8650792447,customer000470@example.com,JL MERDEKA NO 120,1991,[np.int64(469)],1,C000470,0.9891304347826088,Auto Match
Mobile Banking,MO_0001831,Iwan Nugroho,1995-07-15,8121806418,customer000311@examplecom,Jl. Merdeka No. 95,Bandung,IWAN NUGROHO,8121806418,customer000311@examplecom,JL MERDEKA NO 95,1995,[np.int64(310)],1,C000311,0.9941176470588236,Auto Match
Mobile Banking,MO_0001832,TonoSantoso,2002-11-25,8593998829,customer000485@examplecom,Jl. Gatot Subroto No. 185,Bekasi,TONOSANTOSO,8593998829,customer000485@examplecom,JL GATOT SUBROTO NO 185,2002,[np.int64(484)],1,C000485,0.9832480818414323,Auto Match
Mobile Banking,MO_0001833,TonoSetiawan,2009-01-16,628768099388,customer000541@examplecom,Jl. Sudirman No. 118,Tangerang,TONOSETIAWAN,08768099388,customer000541@examplecom,JL SUDIRMAN NO 118,2009,[],0,C000541,0.9722128851540616,Auto Match
Mobile Banking,MO_0001834,4ndi Hidayat,2012-07-05,8977863890,customer000584@examplecom,Jl. Ahmad Yani No. 178,Makassar,4NDI HIDAYAT,8977863890,customer000584@examplecom,JL AHMAD YANI NO 178,2012,[np.int64(583)],1,C000584,0.9732843137254902,Auto Match
Mobile Banking,MO_0001835,1wan Saputra,2012-04-26,8987963324,customer000398@example.com,Jalan Ahmad Yani No. 111,Semarang,1WAN SAPUTRA,8987963324,customer000398@example.com,JL AHMAD YANI NO 111,2012,[np.int64(397)],1,C000398,0.9791666666666667,Auto Match
Mobile Banking,MO_0001836,JOKO NUGROHO,1996-07-18,8649366586,customer000487@example.com,Jl. Diponegoro No. 64,Tangerang,JOKO NUGROHO,8649366586,customer000487@example.com,JL DIPONEGORO NO 64,1996,[np.int64(486)],1,C000487,1.0,Auto Match
Mobile Banking,MO_0001837,EKO WIJAYA,2014-06-26,8449077622,customer000005@example.com,Jl. Sudirman No. 71,Semarang,EKO WIJAYA,8449077622,customer000005@example.com,JL SUDIRMAN NO 71,2014,[np.int64(4)],1,C000005,1.0,Auto Match
Mobile Banking,MO_0001838,Oscar Nugroho,2004-09-16,8845799579,customer001078@example.com,Jl. Diponegoro No. 137,Makassar,OSCAR NUGROHO,8845799579,customer001078@example.com,JL DIPONEGORO NO 137,2004,[np.int64(1077)],1,C001078,1.0,Auto Match
Mobile Banking,MO_0001839,HANA HIDAYAT,2001-12-09,8502645664,customer000580@examplecom,Jl. Diponegoro No. 125,Surabaya,HANA HIDAYAT,8502645664,customer000580@examplecom,JL DIPONEGORO NO 125,2001,[np.int64(579)],1,C000580,0.9941176470588236,Auto Match
Mobile Banking,MO_0001840,Oscar Pratama,1996-09-11,8528556810,customer000196@example.com,Jl. Merdeka No. 125,Bogor,OSCAR PRATAMA,8528556810,customer000196@example.com,JL MERDEKA NO 125,1996,[np.int64(195)],1,C000196,1.0,Auto Match
Mobile Banking,MO_0001841,Budi Nugroho,1991-06-12,8181154778,customer000977@example.com,Jl. Diponegoro No. 95,Surabaya,BUDI NUGROHO,8181154778,customer000977@example.com,JL DIPONEGORO NO 95,1991,[np.int64(976)],1,C000977,1.0,Auto Match
Mobile Banking,MO_0001842,Hana Setiawan,2011-12-25,835510145,customer001665@example.com,JL. AHMAD YANI NO. 57,Tangerang,HANA SETIAWAN,835510145,customer001665@example.com,JL AHMAD YANI NO 57,2011,[np.int64(1664)],1,C001665,0.986842105263158,Auto Match
Mobile Banking,MO_0001843,C1TR4LEST4R1,2005-07-14,8256551901,customer000790@example.com,Jalan Diponegoro No. 184,Bandung,C1TR4LEST4R1,8256551901,customer000790@example.com,JL DIPONEGORO NO 184,2005,[np.int64(789)],1,C000790,0.9100000000000001,Auto Match
Mobile Banking,MO_0001844,Dewi Permata,1991-07-27,8938615156,customer000832@example.com,Jl. Gatot Subroto No. 86,Jakarta,DEWI PERMATA,8938615156,customer000832@example.com,JL GATOT SUBROTO NO 86,1991,[np.int64(831)],1,C000832,1.0,Auto Match
Mobile Banking,MO_0001845,FAJAR PERMATA,2005-10-09,628976728064,customer000210@example.com,JL. GATOT SUBROTO NO. 94,Bekasi,FAJAR PERMATA,08976728064,customer000210@example.com,JL GATOT SUBROTO NO 94,2005,[np.int64(209)],1,C000210,0.9880952380952381,Auto Match
Mobile Banking,MO_0001846,EKO RAMADHAN,1999-12-15,628264986345,customer000452@examplecom,JALAN GATOT SUBROTO NO. 138,Semarang,EKO RAMADHAN,08264986345,customer000452@examplecom,JL GATOT SUBROTO NO 138,1999,[np.int64(451)],1,C000452,0.9822128851540616,Auto Match
Mobile Banking,MO_0001847,VINA RAMADHAN,2000-01-07,8549327394,customer001195@example.com,JALAN GATOT SUBROTO NO. 183,Tangerang,VINA RAMADHAN,8549327394,customer001195@example.com,JL GATOT SUBROTO NO 183,2000,[np.int64(1194)],1,C001195,1.0,Auto Match
Mobile Banking,MO_0001848,Fajar Setiawan,1991-03-06,888218268,customer000631@example.com,Jl. Merdeka No. 99,Jakarta,FAJAR SETIAWAN,888218268,customer000631@example.com,JL MERDEKA NO 99,1991,[np.int64(630)],1,C000631,0.986842105263158,Auto Match
Mobile Banking,MO_0001849,CITRA PERMATA,1997-04-23,850325998,customer001216@example.com,Jl. Diponegoro No. 64,Bandung,CITRA PERMATA,850325998,customer001216@example.com,JL DIPONEGORO NO 64,1997,[np.int64(1215)],1,C001216,0.986842105263158,Auto Match
Mobile Banking,MO_0001850,NANDA SETIAWAN,1992-05-03,8818515730,customer000410@example.com,Jl. Merdeka No. 189,Makassar,NANDA SETIAWAN,8818515730,customer000410@example.com,JL MERDEKA NO 189,1992,[np.int64(409)],1,C000410,1.0,Auto Match
Mobile Banking,MO_0001851,IwanSantoso,2004-09-08,8888755274,customer001743@example.com,Jl. Sudirman No. 43,Surabaya,IWANSANTOSO,8888755274,customer001743@example.com,JL SUDIRMAN NO 43,2004,[np.int64(1742)],1,C001743,0.9891304347826088,Auto Match
Mobile Banking,MO_0001852,VINA HIDAYAT,2010-01-29,8159717523,customer000480@example.com,Jalan Gatot Subroto No. 185,Semarang,VINA HIDAYAT,8159717523,customer000480@example.com,JL GATOT SUBROTO NO 185,2010,[np.int64(479)],1,C000480,1.0,Auto Match
Mobile Banking,MO_0001853,Tono Lestari,2005-05-10,8126706843,customer001338@example.com,Jl. Ahmad Yani No. 162,Semarang,TONO LESTARI,8126706843,customer001338@example.com,JL AHMAD YANI NO 162,2005,[np.int64(1337)],1,C001338,1.0,Auto Match
Mobile Banking,MO_0001854,TONOS4PUTR4,1999-03-14,8580208162,customer000077@examplecom,Jl. Sudirman No. 76,Bekasi,TONOS4PUTR4,8580208162,customer000077@examplecom,JL SUDIRMAN NO 76,1999,[np.int64(76)],1,C000077,0.939769820971867,Auto Match
Mobile Banking,MO_0001855,Rina Wijaya,2012-09-12,8350088595,customer000362@example.com,Jl. Sudirman No. 1,Depok,RINA WIJAYA,8350088595,customer000362@example.com,JL SUDIRMAN NO 1,2012,[np.int64(361)],1,C000362,1.0,Auto Match
Mobile Banking,MO_0001856,JokoPermata,2001-05-10,8494879456,customer001572@example.com,Jl. Gatot Subroto No. 83,Bogor,JOKOPERMATA,8494879456,customer001572@example.com,JL GATOT SUBROTO NO 83,2001,[np.int64(1571)],1,C001572,0.9891304347826088,Auto Match
Mobile Banking,MO_0001857,TONOSETIAWAN,2004-01-16,8217022495,customer001502@examplecom,Jl. Gatot Subroto No. 66,Medan,TONOSETIAWAN,8217022495,customer001502@examplecom,JL GATOT SUBROTO NO 66,2004,[np.int64(1501)],1,C001502,0.9841176470588235,Auto Match
Mobile Banking,MO_0001858,Oscar Pratama,2014-12-21,8151561671,customer001598@examplecom,Jalan Sudirman No. 147,Surabaya,OSCAR PRATAMA,8151561671,customer001598@examplecom,JL SUDIRMAN NO 147,2014,[np.int64(1597)],1,C001598,0.9941176470588236,Auto Match
Mobile Banking,MO_0001859,Budi Hidayat,2010-08-18,62866797189,customer001755@example.com,Jl. Sudirman No. 83,Medan,BUDI HIDAYAT,0866797189,customer001755@example.com,JL SUDIRMAN NO 83,2010,[np.int64(1754)],1,C001755,0.9750000000000001,Auto Match
Mobile Banking,MO_0001860,Iwan Pratama,1992-11-30,811861871,customer001237@example.com,Jalan Sudirman No. 171,Bandung,IWAN PRATAMA,811861871,customer001237@example.com,JL SUDIRMAN NO 171,1992,[np.int64(1236)],1,C001237,0.986842105263158,Auto Match
Mobile Banking,MO_0001861,NandaLestari,2008-03-03,8969667197,customer000991@example.com,Jl. Ahmad Yani No. 9,Bekasi,NANDALESTARI,8969667197,customer000991@example.com,JL AHMAD YANI NO 9,2008,[np.int64(990)],1,C000991,0.9900000000000001,Auto Match
Mobile Banking,MO_0001862,FajarRamadhan,1997-05-27,8700265946,customer001099@example.com,Jl. Ahmad Yani No. 64,Makassar,FAJARRAMADHAN,8700265946,customer001099@example.com,JL AHMAD YANI NO 64,1997,[np.int64(1098)],1,C001099,0.9907407407407408,Auto Match
Mobile Banking,MO_0001863,FAJAR WIJAYA,2004-05-23,8611861774,customer000954@examplecom,Jalan Sudirman No. 127,Bogor,FAJAR WIJAYA,8611861774,customer000954@examplecom,JL SUDIRMAN NO 127,2004,[np.int64(953)],1,C000954,0.9941176470588236,Auto Match
Mobile Banking,MO_0001864,BUDISANTOSO,2011-12-20,8674011035,customer000140@examplecom,Jl. Ahmad Yani No. 154,Surabaya,BUDISANTOSO,8674011035,customer000140@examplecom,JL AHMAD YANI NO 154,2011,[np.int64(139)],1,C000140,0.9832480818414323,Auto Match
Mobile Banking,MO_0001865,Hana Siregar,2001-05-20,8486416094,customer001342@example.com,Jl. Ahmad Yani No. 112,Bandung,HANA SIREGAR,8486416094,customer001342@example.com,JL AHMAD YANI NO 112,2001,[np.int64(1341)],1,C001342,1.0,Auto Match
Mobile Banking,MO_0001866,Putri Ramadhan,1992-07-13,8821716149,customer000913@example.com,JL. SUDIRMAN NO. 85,Bekasi,PUTRI RAMADHAN,8821716149,customer000913@example.com,JL SUDIRMAN NO 85,1992,[np.int64(912)],1,C000913,1.0,Auto Match
Mobile Banking,MO_0001867,K4R1N NUGROHO,1995-10-12,8722696582,customer000145@example.com,Jalan Gatot Subroto No. 13,Medan,K4R1N NUGROHO,8722696582,customer000145@example.com,JL GATOT SUBROTO NO 13,1995,[np.int64(144)],1,C000145,0.9615384615384617,Auto Match
Mobile Banking,MO_0001868,KarinSantoso,2003-03-03,8690907187,customer000395@example.com,Jl. Sudirman No. 143,Tangerang,KARINSANTOSO,8690907187,customer000395@example.com,JL SUDIRMAN NO 143,2003,[np.int64(394)],1,C000395,0.9900000000000001,Auto Match
Mobile Banking,MO_0001869,4ndi Saputra,1990-07-12,8130483393,customer000747@example.com,Jl. Diponegoro No. 10,Medan,4NDI SAPUTRA,8130483393,customer000747@example.com,JL DIPONEGORO NO 10,1990,[np.int64(746)],1,C000747,0.9791666666666667,Auto Match
Mobile Banking,MO_0001870,Citra Permata,2006-02-22,8226368893,customer001462@example.com,Jl. Merdeka No. 194,Bekasi,CITRA PERMATA,8226368893,customer001462@example.com,JL MERDEKA NO 194,2006,[np.int64(1461)],1,C001462,1.0,Auto Match
Mobile Banking,MO_0001871,Fajar Siregar,2002-09-10,8897380523,customer000242@example.com,Jl. Sudirman No. 196,Semarang,FAJAR SIREGAR,8897380523,customer000242@example.com,JL SUDIRMAN NO 196,2002,[np.int64(241)],1,C000242,1.0,Auto Match
Mobile Banking,MO_0001872,Dewi Kurniawan,1994-05-15,8198538592,customer000848@example.com,Jalan Gatot Subroto No. 174,Makassar,DEWI KURNIAWAN,8198538592,customer000848@example.com,JL GATOT SUBROTO NO 174,1994,[np.int64(847)],1,C000848,1.0,Auto Match
Mobile Banking,MO_0001873,Tono Lestari,2001-12-22,8931860782,customer001207@example.com,Jl. Sudirman No. 120,Bekasi,TONO LESTARI,8931860782,customer001207@example.com,JL SUDIRMAN NO 120,2001,[np.int64(1206)],1,C001207,1.0,Auto Match
Mobile Banking,MO_0001874,RinaRamadhan,2005-10-29,628397413412,customer000295@example.com,Jl. Merdeka No. 20,Depok,RINARAMADHAN,08397413412,customer000295@example.com,JL MERDEKA NO 20,2005,[np.int64(294)],1,C000295,0.9780952380952381,Auto Match
Mobile Banking,MO_0001875,Lina Lestari,2008-09-21,8215980285,customer000565@examplecom,Jalan Sudirman No. 107,Jakarta,LINA LESTARI,8215980285,customer000565@examplecom,JL SUDIRMAN NO 107,2008,[np.int64(564)],1,C000565,0.9941176470588236,Auto Match
Mobile Banking,MO_0001876,OSCARSAPUTRA,2015-08-03,882650657,customer000757@example.com,Jl. Merdeka No. 5,Jakarta,OSCARSAPUTRA,882650657,customer000757@example.com,JL MERDEKA NO 5,2015,[np.int64(756)],1,C000757,0.976842105263158,Auto Match
Mobile Banking,MO_0001877,TONO PERM4T4,2007-02-10,8836121546,customer000864@example.com,Jl. Diponegoro No. 87,Bogor,TONO PERM4T4,8836121546,customer000864@example.com,JL DIPONEGORO NO 87,2007,[np.int64(863)],1,C000864,0.9583333333333335,Auto Match
Mobile Banking,MO_0001878,BudiSaputra,2002-08-19,846930722,customer000044@examplecom,Jalan Diponegoro No. 111,Medan,BUDISAPUTRA,846930722,customer000044@examplecom,JL DIPONEGORO NO 111,2002,[],0,C000044,0.97009018710459,Auto Match
Mobile Banking,MO_0001879,SariPratama,1998-08-14,62859254736,customer001301@example.com,Jalan Ahmad Yani No. 168,Medan,SARIPRATAMA,0859254736,customer001301@example.com,JL AHMAD YANI NO 168,1998,[np.int64(1300)],1,C001301,0.9641304347826088,Auto Match
Mobile Banking,MO_0001880,Vina Saputra,1992-08-14,8299758635,customer000221@examplecom,Jalan Merdeka No. 129,Bekasi,VINA SAPUTRA,8299758635,customer000221@examplecom,JL MERDEKA NO 129,1992,[np.int64(220)],1,C000221,0.9941176470588236,Auto Match
Mobile Banking,MO_0001881,Eko Setiawan,2011-09-13,8253903134,customer001638@example.com,Jalan Merdeka No. 26,Jakarta,EKO SETIAWAN,8253903134,customer001638@example.com,JL MERDEKA NO 26,2011,[np.int64(1637)],1,C001638,1.0,Auto Match
Mobile Banking,MO_0001882,Vina Setiawan,2008-04-05,8453439052,customer001083@example.com,Jalan Gatot Subroto No. 57,Jakarta,VINA SETIAWAN,8453439052,customer001083@example.com,JL GATOT SUBROTO NO 57,2008,[np.int64(1082)],1,C001083,1.0,Auto Match
Mobile Banking,MO_0001883,Oscar Saputra,1996-04-29,62863897253,customer001553@example.com,JL. AHMAD YANI NO. 57,Medan,OSCAR SAPUTRA,0863897253,customer001553@example.com,JL AHMAD YANI NO 57,1996,[np.int64(1552)],1,C001553,0.9750000000000001,Auto Match
Mobile Banking,MO_0001884,VINA WIJAYA,2005-05-18,628148943776,customer001182@examplecom,Jalan Merdeka No. 140,Depok,VINA WIJAYA,08148943776,customer001182@examplecom,JL MERDEKA NO 140,2005,[np.int64(1181)],1,C001182,0.9822128851540616,Auto Match
Mobile Banking,MO_0001885,ANDI SAPUTRA,1997-11-09,8833388347,customer000401@example.com,Jl. Gatot Subroto No. 37,Jakarta,ANDI SAPUTRA,8833388347,customer000401@example.com,JL GATOT SUBROTO NO 37,1997,[np.int64(400)],1,C000401,1.0,Auto Match
